-53.859047,104.26032,-248.21074,14
-51.952347,104.188255,-246.56789,16
-40.809895,118.79741,-178.59195,15
-42.650406,103.08882,-195.33339,15
-46.515762,105.9633,-222.12115,16
-58.100216,113.73709,-302.06467,15
-41.865635,118.730934,-195.99773,16
-37.570602,121.755135,-168.5676,15
-44.91736,104.28061,-221.65483,17
-25.633354,111.38129,-94.98499,16
-42.76423,115.48933,-211.46532,16
-40.29329,118.64278,-196.0759,17
-20.53756,135.25897,-69.717094,14
-17.744915,137.69942,-51.87619,15
-44.764698,100.877144,-230.29816,15
-43.60856,105.76578,-224.3563,18
-34.409893,110.91266,-164.05336,16
-39.705933,113.84651,-201.02927,17
-38.344547,118.55205,-193.60161,16
-38.75559,126.401924,-199.34784,15
-22.079044,136.95308,-90.37711,14
-42.24188,100.872665,-224.22601,15
-42.192722,104.06692,-225.13412,22
-41.054523,107.327835,-218.62239,17
-37.94455,112.19574,-199.25323,19
-38.119343,115.32856,-201.65263,18
-38.470715,118.47523,-205.2596,16
-29.246315,122.90063,-143.92004,16
-39.375034,128.02155,-215.07172,15
-29.299036,133.42577,-148.261,15
-35.196323,170.39182,-202.17531,15
-42.283142,99.02074,-234.99223,16
-40.661457,103.97215,-225.75491,27
-39.37597,107.24375,-218.17027,21
-36.861084,110.523735,-202.10585,22
-36.648556,113.66856,-201.86287,19
-36.52267,118.38432,-202.82018,16
-36.38097,123.10708,-203.66154,17
-37.754463,126.335915,-214.37177,17
-28.444168,133.40404,-152.85478,16
-25.921268,158.73529,-144.92043,14
-31.078861,166.34756,-183.29678,15
-33.315804,171.80273,-200.72086,14
-39.51754,100.64873,-227.79933,18
-39.062874,103.882515,-225.91597,28
-37.062637,107.19742,-213.30067,27
-34.920223,110.45085,-199.66716,25
-33.639744,115.1695,-192.60283,19
-35.13138,118.296906,-204.20729,17
-36.088554,121.47324,-212.10599,19
-36.31586,124.66056,-214.92369,17
-35.255463,127.783775,-208.74811,15
-25.730757,131.6965,-143.9458,16
-24.791533,134.60143,-138.51956,17
-19.410343,136.9129,-101.93841,14
-29.264719,164.60742,-180.94661,15
-37.909855,172.06721,-243.90822,15
-35.423832,174.5504,-227.50543,15
-34.862766,97.72106,-205.35954,16
-38.314796,100.52029,-230.74344,20
-37.312874,103.80483,-225.01587,26
-34.367825,107.175644,-205.66275,28
-32.29928,110.40695,-192.40962,26
-31.971655,113.527626,-191.34271,21
-33.01648,116.63669,-199.91196,19
-34.42353,119.79665,-211.04245,20
-34.572807,122.97411,-213.33667,19
-31.695911,126.00623,-194.3033,15
-26.002626,133.28949,-157.1201,19
-24.164967,137.62193,-145.87553,14
-25.760086,151.59494,-162.41893,15
-34.557877,163.23657,-228.64893,15
-36.436855,89.30834,-224.44133,16
-28.151724,95.20417,-168.05864,16
-36.28817,98.875916,-227.2802,20
-34.734856,102.208855,-217.60667,23
-33.059586,105.49884,-207.04623,30
-30.657412,108.77021,-191.31662,31
-31.147213,111.86205,-196.0292,22
-32.501255,118.122375,-208.12885,18
-32.638657,121.28813,-210.35799,21
-31.94244,124.43031,-206.65921,17
-32.3271,127.61928,-210.64333,15
-24.464191,131.68207,-156.44801,18
-29.819883,144.77214,-199.53084,15
-31.258821,161.0658,-215.97299,15
-28.927471,174.84676,-204.61269,16
