-53.0868,104.10822,-254.01294,16
-46.184834,99.63096,-217.51791,15
-51.391,105.65683,-254.41817,15
-41.75345,117.1663,-194.66844,15
-44.70789,104.295876,-220.25537,18
-40.12546,112.398575,-192.5945,15
-39.62979,117.07923,-191.0365,16
-40.669453,96.563515,-200.89807,14
-43.148067,104.204124,-220.63725,19
-40.171867,109.12369,-202.37822,15
-38.866016,112.30241,-194.75365,16
-39.215343,116.989296,-198.90396,16
-36.800728,137.22812,-190.15549,15
-41.434345,102.53509,-219.35611,18
-40.97996,105.74426,-217.4989,17
-38.604042,109.03552,-202.53955,16
-37.58448,112.20649,-196.7971,18
-37.56446,115.33503,-197.86374,18
-44.65942,141.54742,-256.2641,14
-38.53422,99.409195,-209.28946,15
-39.874012,102.44336,-219.72397,21
-38.92139,105.68677,-214.42616,19
-37.08208,108.94515,-203.01462,19
-36.186516,112.113716,-198.07243,17
-36.253723,115.24397,-199.7508,18
-36.12712,121.5247,-201.30258,15
-39.177063,95.90502,-223.54045,14
-38.534164,100.74305,-220.99078,19
-38.07495,103.959114,-219.06873,25
-36.346348,107.23979,-208.3309,23
-34.90491,110.45148,-199.56079,22
-34.20288,113.599884,-195.90886,17
-34.217422,119.85908,-198.45299,18
-35.12983,123.02909,-206.03545,17
-29.172108,136.61375,-169.78493,15
-18.940626,182.38081,-115.531685,15
-37.692802,95.80189,-224.47684,16
-37.604942,98.99559,-225.1433,19
-36.90506,102.24642,-221.52708,23
-35.17777,105.549164,-210.70697,27
-32.60817,108.83704,-193.95718,27
-31.12234,113.5471,-185.38185,19
-32.348595,116.63952,-195.21951,17
-33.606274,119.78479,-205.29456,21
-33.974808,122.95422,-209.12642,17
-25.98787,133.28802,-157.01582,17
-42.95423,91.5382,-271.59705,15
-37.383648,95.549484,-233.70364,16
-35.89487,98.91841,-224.50688,20
-35.097248,102.17646,-220.1648,22
-31.965975,105.57613,-199.31816,30
-30.00841,108.803894,-186.72552,29
-29.659512,111.91128,-185.49382,21
-30.685265,114.99236,-194.00041,19
-31.91532,118.11965,-203.97067,19
-32.479244,121.28436,-209.2255,20
-27.801662,125.796616,-177.81895,15
-23.458687,130.0838,-148.68866,15
-25.093967,133.2637,-161.5341,15
-32.356033,140.38164,-215.82889,14
-39.1314,156.39288,-270.06525,15
-32.30817,161.34244,-223.52528,14
-12.783318,179.35115,-91.668724,14
-28.256086,87.26533,-176.61728,15
-35.948124,95.43739,-235.09232,17
-28.877888,100.96479,-186.70265,23
-30.07956,103.95437,-196.52876,28
-28.1722,107.18989,-184.1787,31
-28.857334,110.246956,-190.32372,22
-26.253887,113.416916,-172.9524,19
-30.35107,118.0313,-204.15549,24
-31.176537,121.201866,-211.3368,18
-34.835697,124.53094,-238.87608,16
-24.122147,127.12186,-163.15865,14
-22.416008,131.54771,-152.68759,19
-25.082842,137.95619,-174.31306,15
-25.29786,145.74129,-178.89279,15
-38.64083,156.56232,-278.682,15
-45.187046,175.73256,-332.92245,16
-11.56814,177.8945,-92.76412,14
-24.92798,87.51578,-163.91904,15
-28.04941,96.16649,-190.097,18
-27.905193,99.27349,-190.33727,21
-26.564487,102.49176,-181.96422,30
-26.507673,105.571495,-182.8172,34
-24.544636,108.75842,-169.92136,25
-25.663984,111.769325,-179.24574,23
-25.924185,114.84312,-182.37714,21
-28.11002,117.940544,-199.44276,26
-28.524998,121.08827,-203.71544,19
-20.649124,129.92928,-150.29216,20
-20.705786,132.95526,-151.90788,15
-20.16135,137.42911,-149.74504,14
-25.812263,144.44533,-193.3927,15
-26.79042,149.3698,-202.40112,15
-37.20131,156.51917,-280.51364,15
-28.470905,157.75375,-217.82732,16
-23.514944,165.95055,-185.1333,15
-26.067823,173.15666,-206.36945,14
-15.375668,181.51236,-132.15071,14
-24.206345,96.3827,-173.62299,19
-24.132378,99.43762,-174.35638,26
-24.827784,102.42411,-180.67757,35
-24.12368,105.54793,-176.82832,25
-23.923756,108.62334,-176.63791,29
-23.972635,111.688675,-178.2567,25
-24.404314,114.75624,-182.66856,24
-25.848618,117.85041,-194.48409,23
-25.825653,120.974335,-195.58983,18
-20.27871,126.90047,-157.47528,15
-19.600182,129.88104,-153.72202,17
-23.38352,134.84633,-183.35545,14
-24.838911,141.29935,-196.56725,16
-25.547665,144.57628,-203.04881,16
-25.740473,147.79042,-205.73213,17
-24.430546,150.7041,-197.31367,15
-28.08543,154.71333,-225.59677,17
-26.743313,157.62799,-216.93542,18
-25.456648,162.11624,-209.28981,14
-24.857323,168.36288,-207.34044,15
-24.552843,171.47754,-206.32127,15
-17.3027,179.79729,-156.52867,16
-22.616968,70.67899,-162.3735,15
-22.80047,88.68771,-171.45029,15
-22.500338,94.80225,-171.82553,18
-22.753136,97.810394,-174.95868,30
-23.145876,100.82016,-179.12093,34
-22.805304,103.9143,-177.90437,28
-22.568787,106.99484,-177.44576,32
-22.708635,110.05534,-179.75133,29
-22.548141,113.135994,-179.84549,28
-23.525305,116.20884,-188.32521,29
-22.79732,119.30554,-184.23131,21
-28.797085,125.82007,-231.16635,17
-18.239414,128.29422,-154.28831,22
-22.583654,137.97002,-190.26419,15
-24.024801,141.32336,-202.24883,17
-24.586788,144.59093,-207.70837,18
-24.600874,147.78343,-209.09125,17
-24.646044,150.9903,-210.70512,17
-25.501581,154.39384,-218.37285,20
-23.924944,158.8291,-208.49715,17
-23.625782,161.9541,-207.52357,17
-23.320808,168.28448,-207.76126,16
-23.117012,171.43394,-207.48936,17
-23.464682,174.78304,-211.36192,16
-22.102764,177.49757,-202.36429,16
-22.70485,180.95813,-208.15042,15
-14.528909,180.72,-147.69926,15
-14.083885,74.13056,-111.73753,15
-24.48496,86.46604,-194.5985,17
-20.030512,90.33556,-163.06097,17
-20.706673,93.24165,-169.34229,19
-21.153067,96.21177,-173.93466,29
-21.505049,99.21676,-177.83429,37
-21.197012,102.305855,-176.84726,31
-21.07182,105.3754,-177.21037,30
-20.72111,108.45955,-175.89516,28
-21.162888,111.50682,-180.46562,28
-21.535711,114.579475,-184.52888,29
-21.709826,117.67326,-187.11624,21
-20.465847,120.74966,-179.12561,18
-20.459894,125.38064,-180.99857,17
-17.325596,128.2516,-158.82732,18
-18.875065,131.43407,-171.68161,17
-19.89722,134.62651,-180.60675,18
-21.879396,137.99373,-196.75317,18
-22.916529,141.30408,-205.83003,18
-22.935919,144.48813,-207.26714,18
-23.099564,147.70796,-209.78975,17
-23.499786,150.99216,-214.09743,20
-23.515146,154.21019,-215.50613,21
-22.657867,157.21501,-210.32135,19
-22.625168,160.41824,-211.35788,19
-22.504936,163.60179,-211.73021,19
-22.04458,166.68085,-209.52167,19
-21.732582,169.79823,-208.43036,20
-21.681284,173.00323,-209.31328,19
-21.263777,176.07573,-207.40988,15
-21.360817,179.34314,-209.41559,15
-20.35251,182.15984,-202.99925,15
-14.06838,72.18889,-121.82873,14
-20.398214,83.84258,-174.58904,15
-18.100945,90.3249,-160.10503,17
-19.014317,93.18367,-168.21446,21
-19.444223,96.15141,-172.72755,39
-19.16859,99.22583,-171.97147,29
-19.279728,102.25803,-174.10468,24
-19.330828,105.305984,-175.7887,23
-19.291197,108.367935,-176.79166,23
-19.52019,111.424706,-179.81041,29
-21.028734,114.473785,-192.45302,26
-18.255589,119.1152,-173.5326,19
-18.682707,122.197365,-178.0393,19
-17.26669,125.208206,-168.63893,22
-16.836782,128.23979,-166.66573,20
-17.742609,131.38403,-174.78967,20
-18.805962,134.58961,-184.12079,22
-20.243362,137.8951,-196.3048,23
-21.097065,141.17683,-204.08128,22
-21.371136,144.4001,-207.46637,21
-21.691391,147.65085,-211.20644,23
-21.877583,150.89333,-213.92982,23
-21.73234,154.07306,-214.1285,25
-21.475258,157.2257,-213.47018,25
-21.423992,160.43211,-214.37927,26
-20.99013,163.53041,-212.36008,20
-20.334574,166.54788,-208.6352,19
-20.088108,169.6842,-208.03452,19
-19.96992,172.864,-208.41335,17
-17.339619,175.09161,-189.49066,16
-20.63791,181.22206,-216.76195,18
-12.273542,191.722,-157.87799,14
-10.317511,193.80884,-143.95334,14
-12.457387,72.15476,-120.83478,16
-19.347178,83.65303,-178.32141,16
-17.142178,90.142136,-164.39182,21
-17.525105,93.094025,-168.59012,29
-17.165201,96.17137,-167.18994,25
-17.077152,99.208435,-167.83566,24
-17.603683,102.18739,-173.1259,20
-17.82276,105.21861,-176.09671,22
-17.656578,108.2883,-176.15045,23
-17.494389,111.35793,-176.23053,24
-19.542044,114.38539,-193.09244,26
-17.776505,117.49867,-180.99121,24
-17.0077,120.568634,-176.44676,22
-16.46118,123.62357,-173.58224,23
-16.01909,126.66973,-171.50424,27
-16.484386,129.77953,-176.34885,25
-16.967398,132.91716,-181.33597,35
-17.525518,136.09099,-186.90541,34
-18.903502,139.41278,-198.76721,25
-20.045376,142.75969,-208.83992,24
-20.081041,145.95645,-210.43391,23
-20.244314,149.18834,-213.00879,27
-20.084272,152.36128,-213.09656,25
-19.968164,155.54604,-213.51929,31
-19.693058,158.69089,-212.7124,21
-19.4389,161.83795,-212.06184,20
-18.802622,164.86363,-208.45135,21
-18.061327,167.83559,-204.01633,22
-18.709625,171.27296,-210.33675,19
-18.3028,175.96594,-209.13036,16
-18.927147,179.45235,-215.27875,18
-20.027838,183.1759,-225.14264,15
-14.350635,191.87186,-185.39247,14
-9.682341,192.6284,-150.15869,15
-13.038929,72.89876,-137.01616,16
-12.63248,75.93556,-135.25214,15
-15.302067,87.1175,-160.73679,17
-15.602623,90.0623,-164.34555,24
-15.702004,93.05825,-166.42717,26
-15.437229,96.116325,-165.73415,24
-15.287316,99.15648,-165.91188,22
-15.582799,102.15218,-169.48828,20
-15.728025,105.17873,-171.91982,20
-15.830722,108.220535,-174.02724,21
-15.741229,111.28113,-174.66226,24
-16.103588,114.33594,-178.76231,24
-15.422568,117.41199,-174.85158,23
-15.437979,120.48172,-176.2846,28
-15.286777,123.552185,-176.43402,39
-15.230636,126.62937,-177.31264,43
-15.406754,129.73051,-179.98193,37
-15.825489,132.8711,-184.52795,28
-16.532585,136.07196,-191.31102,26
-17.793499,139.3895,-202.39435,26
-18.701986,142.70856,-210.76653,30
-18.681042,145.8997,-211.9398,25
-18.543835,149.07343,-212.20859,27
-18.426067,152.25345,-212.62535,27
-18.140718,155.39433,-211.73419,22
-17.918135,158.54788,-211.32668,25
-17.599453,161.67169,-210.16446,24
-16.940636,164.68353,-206.33832,24
-16.269493,167.67105,-202.40355,23
-17.31756,171.24799,-211.91978,17
-17.035807,174.37708,-211.02815,18
-17.26576,177.7055,-214.1471,21
-17.497654,181.05244,-217.28471,17
-6.659023,190.20691,-137.62573,14
-11.835181,74.19593,-139.91562,15
-12.102141,77.05309,-143.27827,15
-14.222605,83.94457,-162.83841,18
-13.897563,87.01203,-161.68527,22
-13.886082,90.01521,-162.93417,23
-13.720532,93.04979,-162.99693,28
-13.676439,96.06689,-163.99107,22
-13.444841,99.11199,-163.53792,19
-13.536391,102.12119,-165.57378,22
-13.698417,105.13508,-168.1549,21
-14.339739,108.13281,-174.44597,21
-14.62872,111.17833,-178.01863,23
-14.304128,114.25542,-176.838,24
-13.950719,117.32614,-175.427,26
-13.947345,120.396484,-176.72914,37
-13.955981,123.474266,-178.12384,46
-13.939456,126.55796,-179.32182,33
-14.033612,129.6573,-181.38184,33
-13.878482,132.74194,-181.49637,28
-14.268695,135.8953,-185.87001,33
-14.023325,138.9798,-185.27614,28
-14.608683,142.19978,-191.18526,29
-16.020372,145.60689,-203.5851,30
-16.536385,148.89409,-208.97643,27
-16.772593,152.14636,-212.17668,24
-16.521873,155.29408,-211.54834,24
-16.301268,158.44705,-211.15216,23
-15.869009,161.53622,-209.08197,24
-14.72208,164.38953,-201.36009,22
-15.095643,167.71323,-205.63728,19
-15.442109,171.0511,-209.70609,20
-15.625064,174.34975,-212.48505,26
-15.260707,177.44469,-210.92545,21
-16.058352,181.02313,-218.58614,18
-16.14293,185.96455,-221.25874,14
-3.868446,187.9239,-126.68848,14
-13.045644,74.80187,-161.50003,15
-9.9235,78.62611,-138.73999,16
-12.736113,80.86025,-161.82423,17
-12.828962,83.83357,-163.89824,21
-12.147039,86.97767,-159.9663,24
-12.040976,89.99314,-160.49086,30
-12.003652,92.99953,-161.54683,24
-11.521231,96.07591,-159.13818,19
-11.633838,99.064835,-161.3549,21
-11.865187,102.05278,-164.49889,22
-12.086055,105.05797,-167.56444,21
-12.555771,108.063515,-172.57845,21
-12.593655,111.11376,-174.22061,22
-12.554208,114.17429,-175.25677,28
-12.444006,117.24027,-175.73631,29
-12.295457,120.308,-175.9119,31
-12.226867,123.37992,-176.7127,28
-12.291918,126.46445,-178.5635,32
-12.329313,129.55667,-180.1968,39
-12.041178,132.62384,-179.2615,39
-11.963402,135.71246,-179.98195,37
-12.222648,138.85461,-183.36554,38
-12.528147,142.02287,-187.11942,41
-12.515895,145.1516,-188.35951,45
-12.704336,148.32951,-191.19133,32
-14.835612,151.97334,-209.46121,24
-14.640599,155.12721,-209.2664,23
-14.384026,158.26357,-208.57724,24
-13.454144,161.19725,-202.51534,23
-12.814773,164.19093,-198.75456,23
-13.638532,167.66158,-206.67227,20
-13.698786,170.90007,-208.49698,25
-13.774327,174.15504,-210.44482,26
-14.056327,177.5049,-214.04883,20
-14.263627,180.84332,-217.05801,17
-8.676853,187.9042,-176.10506,16
0.674534,187.73718,-102.61081,14
-7.473923,62.913776,-123.96246,15
-19.073408,61.579052,-215.35803,15
-8.07072,68.46656,-131.2765,16
-12.068114,76.06073,-166.48595,16
-11.318891,80.752914,-162.69583,19
-11.070844,83.80583,-162.1238,23
-10.441375,86.93522,-158.55818,28
-10.444669,89.92572,-159.94322,32
-10.038044,92.992134,-158.10837,22
-9.770504,96.02792,-157.35876,22
-9.968274,99.00037,-160.2662,22
-11.051819,101.89388,-170.15756,19
-10.988632,104.93726,-171.02008,23
-10.858542,107.989296,-171.35211,21
-10.995058,111.031364,-173.78967,25
-10.989751,114.089424,-175.10599,33
-11.008857,117.154335,-176.61508,47
-10.653364,120.21982,-175.15048,25
-10.480001,123.28496,-175.1259,30
-10.586879,126.36744,-177.327,36
-10.572299,129.4516,-178.56195,34
-10.372401,132.52306,-178.31822,35
-10.406546,135.62292,-179.93861,37
-10.756522,138.77826,-184.08353,40
-12.026382,142.11147,-195.5956,35
-12.403011,145.33678,-199.97447,32
-11.698179,148.35669,-195.68538,33
-10.515938,151.24237,-187.54906,34
-12.024215,154.77144,-201.02069,25
-12.173212,157.99721,-203.57925,21
-11.206061,160.90382,-197.14613,22
-11.521243,164.18732,-201.03961,20
-12.086435,167.57812,-206.9578,26
-11.979478,170.75674,-207.45125,34
-12.363512,174.12851,-211.91692,27
-12.558587,177.4481,-214.85799,18
-12.031596,182.09712,-212.6222,16
-6.21329,184.21626,-167.3417,15
-5.87304,188.75026,-166.52345,16
-2.320054,60.077477,-93.18903,16
-10.678476,61.023827,-160.66005,16
-12.892539,63.18075,-179.42621,16
-7.189895,69.63565,-136.72635,16
-9.837174,79.165985,-162.38034,18
-9.622515,82.210785,-162.06682,25
-8.978721,85.34905,-158.35292,27
-8.866461,88.35987,-158.83696,32
-8.408989,91.435356,-156.58002,24
-7.814199,94.52056,-153.2231,25
-8.14779,97.45829,-157.23575,21
-9.381899,100.31035,-168.42276,19
-9.669809,103.31335,-172.09134,24
-9.479582,106.37197,-171.94934,25
-9.421166,109.42239,-172.85619,26
-9.53076,112.47178,-175.10512,40
-9.449062,115.535416,-175.8236,36
-9.432876,118.60337,-177.06514,34
-9.150971,121.669914,-176.17276,29
-8.823969,124.72939,-174.91196,36
-8.873893,127.809685,-176.67729,34
-8.853492,130.89287,-177.87643,36
-8.845932,133.98413,-179.17827,39
-9.364878,137.15497,-184.7309,41
-9.025941,140.21921,-183.35744,37
-9.777665,143.47374,-190.80464,30
-9.164411,146.4919,-187.20485,23
-9.92027,149.79851,-194.7003,19
-9.413139,152.83463,-191.95131,25
-9.347284,155.97481,-192.78064,23
-9.589879,159.20953,-196.1195,22
-9.668092,162.4115,-198.1228,24
-10.154915,165.76161,-203.46164,29
-10.420084,169.06227,-206.99858,31
-10.514796,172.3182,-209.146,25
-10.787526,177.27928,-213.44073,18
-10.307811,180.31958,-210.88153,19
-11.304831,184.02173,-220.44043,17
-3.669775,185.19336,-159.70157,16
17.856966,181.2214,14.626157,16
-10.302292,61.991234,-170.48602,16
-5.564799,68.151085,-135.00409,17
-16.224207,67.53801,-221.10518,15
-8.386468,79.06598,-163.00041,22
-7.720282,82.22358,-159.0763,22
-7.277121,85.30968,-156.92218,34
-7.124176,88.324486,-157.08275,27
-6.371868,91.44984,-152.4345,25
-6.024248,94.484474,-151.0194,30
-8.043295,100.20397,-170.00739,18
-8.070898,103.23575,-171.6196,25
-7.939205,106.288155,-171.94681,28
-8.000119,109.33128,-173.82635,35
-7.971947,112.38732,-174.98625,35
-7.826693,115.45095,-175.19728,32
-7.766516,118.51636,-176.09447,30
-7.628738,121.58419,-176.36032,32
-7.163211,124.636604,-173.9602,29
-7.096631,127.70544,-174.79562,29
-7.147758,130.79,-176.58789,33
-7.057726,133.8678,-177.22978,35
-7.044788,136.95995,-178.49878,38
-6.697731,140.0055,-177.03642,34
-6.63769,143.09584,-177.91551,32
-6.341746,146.14299,-176.86046,27
-7.487226,149.51122,-187.62183,22
-8.603158,152.93051,-198.16241,22
-7.722499,155.86668,-192.30972,24
-7.918107,159.08696,-195.29848,30
-8.172846,162.3426,-198.77806,25
-8.744004,165.72452,-204.87292,26
-8.817137,168.96083,-206.86491,23
-8.557633,172.08148,-206.1074,19
-8.505672,175.28273,-207.06311,17
-9.002902,178.72472,-212.56992,20
-7.23488,181.17789,-199.28754,18
-3.96149,182.84749,-173.46358,16
-1.345259,186.25116,-153.70052,16
-10.455837,32.801025,-170.25006,16
-4.962705,60.474308,-138.65668,17
-3.00911,65.57552,-125.092735,16
-1.83707,70.29919,-117.74452,16
-7.245692,74.39374,-164.00546,17
-6.739694,77.526474,-161.34314,18
-6.33485,80.61829,-159.48648,24
-5.748424,83.7433,-156.15411,32
-5.446803,86.78811,-155.11345,30
-4.817254,89.89157,-151.41028,25
-4.560756,92.90959,-150.71922,34
-5.984477,95.66438,-163.66455,17
-6.755581,100.090744,-172.036,21
-6.475093,103.15808,-171.15819,30
-6.564927,106.19127,-173.29402,32
-6.496984,109.244644,-174.14304,35
-6.379596,112.30413,-174.58604,30
-6.207301,115.36663,-174.57698,33
