-65.63214,103.658455,-313.44168,15
-44.318512,101.61015,-195.29669,15
-82.6692,107.71225,-450.28424,15
-1.474379,132.91684,75.433655,14
-43.97234,102.98247,-204.08203,15
-52.40651,105.593,-261.1456,15
-63.467644,111.885376,-337.05478,15
-52.64131,115.49646,-266.43054,15
1.866636,133.79472,89.2047,14
-40.00658,99.997986,-187.06784,15
-46.154892,104.19053,-229.92294,15
-54.291386,111.99735,-287.47815,15
-40.409504,117.07804,-196.26692,15
-5.606643,130.99706,32.026466,14
5.253134,133.4528,103.982735,15
-43.49214,100.993996,-221.72751,18
-40.773182,104.37974,-204.62605,16
-39.201176,107.61003,-195.22565,16
-41.625206,110.63794,-212.79765,15
-39.432297,115.41965,-199.77591,16
-37.421402,118.54562,-187.34929,15
-51.610645,86.62749,-282.64948,16
-44.39501,95.83994,-236.97017,14
-41.34599,99.37133,-217.51805,18
-41.161755,102.55802,-217.5024,19
-39.886883,105.816505,-210.058,16
-38.063244,109.06147,-198.85439,17
-37.477528,112.20968,-196.06755,16
-38.37433,115.32558,-203.39377,17
-37.732254,118.4704,-200.21202,16
-37.167908,121.600136,-197.55135,15
-50.792507,88.0643,-289.34003,15
-50.914043,91.39889,-291.5044,15
-41.298122,97.52573,-227.60866,16
-40.318096,100.814095,-222.14607,26
-39.169113,104.08606,-215.50731,19
-37.715515,107.340195,-206.75644,19
-36.40643,110.541824,-198.97734,17
-36.53206,113.67105,-201.06042,18
-36.870533,118.38644,-205.22,16
-36.60416,121.536385,-204.59695,15
-23.287851,128.50262,-115.42875,15
-27.919447,131.84329,-148.6433,16
-27.749144,153.07722,-155.43929,14
-45.70365,93.45097,-267.9982,16
-39.518753,97.45649,-226.538,18
-38.810295,100.71656,-222.90257,29
-37.456802,104.00704,-214.78441,22
-35.882317,107.26722,-205.11139,24
-35.038494,110.44604,-200.48859,22
-35.18044,113.578186,-202.70554,16
-35.60523,118.29956,-207.50697,18
-35.705254,121.463974,-209.43407,18
-23.238235,127.0452,-124.80516,14
-27.515554,130.33861,-155.84966,16
-28.622744,133.48502,-164.76443,14
-20.960484,142.97513,-115.03191,15
-25.143799,154.26686,-148.40494,15
-40.256016,93.86792,-241.71194,16
-37.78747,97.38229,-225.77812,20
